 
     E I G E N V A L U E   O U T P U T
 
 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)
 
      8   0.7107159E+03  -0.1301108E-07   0.2294614E-05
      9   0.1693549E+04   0.4380268E-08   0.7097782E-07
     10   0.1693900E+04  -0.4088936E-08  -0.1319109E-06
     11   0.2292971E+04  -0.3747626E-08   0.2883503E-03
     12   0.2293631E+04   0.5794125E-08  -0.1953099E-03
     13   0.2294528E+04   0.7106675E-08  -0.7097363E-04
     14   0.2396157E+04   0.1277672E-07  -0.4806073E-05
     15   0.2396392E+04  -0.5314596E-08  -0.2103527E-05
     16   0.2780942E+04   0.1000000E+01   0.0000000E+00
     17   0.2885205E+04  -0.3182635E-06  -0.3895138E-05
     18   0.2886287E+04   0.1810034E-06  -0.7082028E-05
     19   0.2984607E+04   0.8532753E-10  -0.1212730E-05
     20   0.2985054E+04  -0.6708698E-08   0.4251240E-06
 
P A R T I C I P A T I O N   F A C T O R S   F O R   M O D E      15
 
 MODE NO    FREQUENCY               FACTOR
           (CYCLES/TIME)      REAL        IMAGINARY
 
      1   0.0000000E+00  -0.2963723E-06   0.2818939E-06
      2   0.1884744E+03  -0.1048166E-06  -0.1187090E-06
      3   0.1886225E+03   0.1942914E-06   0.5465861E-07
      4   0.2925966E+03  -0.9350422E-08  -0.8086869E-07
      5   0.5987058E+03   0.2565902E-06   0.2366300E-07
      6   0.5989548E+03  -0.3339709E-06   0.4793102E-06
      7   0.7099587E+03  -0.4038828E-07  -0.5050533E-07
      8   0.7107159E+03  -0.8120551E-07  -0.1926954E-06
      9   0.1693549E+04  -0.9061728E-06  -0.7238353E-06
     10   0.1693900E+04  -0.4158042E-06   0.2315324E-05
     11   0.2292971E+04  -0.3862762E-07  -0.5311913E-05
     12   0.2293631E+04   0.2427269E-05   0.2357430E-05
     13   0.2294528E+04  -0.1499954E-07   0.4188917E-06
     14   0.2396157E+04  -0.1369693E-05  -0.4916763E-05
     15   0.2396392E+04  -0.1801782E-05   0.1102582E-05
     16   0.2780942E+04   0.7095112E-05  -0.4264743E-05
     17   0.2885205E+04   0.1000000E+01   0.0000000E+00
     18   0.2886287E+04   0.3988219E-06   0.8936025E+00
     19   0.2984607E+04  -0.6838688E-04   0.1796598E-04
     20   0.2985054E+04   0.5844233E-04   0.2480218E-04
 
P A R T I C I P A T I O N   F A C T O R S   F O R   M O D E      16
 
 MODE NO    FREQUENCY               FACTOR
           (CYCLES/TIME)      REAL        IMAGINARY
 
      1   0.0000000E+00  -0.2657326E-06   0.3678804E-06
      2   0.1884744E+03   0.1051990E-06   0.1169722E-06
      3   0.1886225E+03  -0.4787557E-07  -0.2163252E-06
      4   0.2925966E+03   0.7006532E-07   0.1713615E-08
      5   0.5987058E+03  -0.3390228E-07  -0.2886296E-06
      6   0.5989548E+03  -0.4359158E-06   0.3608232E-06
      7   0.7099587E+03   0.6345062E-07   0.4537084E-07
      8   0.7107159E+03   0.1709908E-06   0.8784427E-07
      9   0.1693549E+04   0.6062410E-06   0.1032007E-05
     10   0.1693900E+04  -0.2153128E-05   0.4620989E-06
     11   0.2292971E+04   0.4686480E-05   0.5301712E-07
     12   0.2293631E+04  -0.2108916E-05  -0.2707458E-05
     13   0.2294528E+04  -0.3954740E-06  -0.1008834E-07
     14   0.2396157E+04   0.4203509E-05   0.1463302E-05
     15   0.2396392E+04  -0.1009545E-05   0.1954965E-05
     16   0.2780942E+04   0.3575426E-05  -0.7165547E-05
     17   0.2885205E+04   0.2980963E-05   0.8939380E+00
     18   0.2886287E+04   0.1000000E+01   0.0000000E+00
     19   0.2984607E+04  -0.1825876E-04   0.8438414E-04
     20   0.2985054E+04  -0.2450840E-04  -0.7218601E-04
 
P A R T I C I P A T I O N   F A C T O R S   F O R   M O D E      17
 
 MODE NO    FREQUENCY               FACTOR
           (CYCLES/TIME)      REAL        IMAGINARY
 
      1   0.0000000E+00  -0.1785397E-06  -0.3069326E-06
      2   0.1884744E+03  -0.2951267E-07   0.1718902E-06
      3   0.1886225E+03  -0.1042488E-07   0.2110062E-06
      4   0.2925966E+03  -0.2538094E-08   0.1555407E-07
      5   0.5987058E+03   0.5836179E-07  -0.2879022E-06
      6   0.5989548E+03   0.9379311E-07  -0.6352584E-06
      7   0.7099587E+03  -0.5971324E-07   0.3384285E-06
      8   0.7107159E+03  -0.4105345E-07  -0.8977047E-06
      9   0.1693549E+04   0.7565936E-04  -0.5623706E-03
     10   0.1693900E+04  -0.1071297E-03  -0.3969966E-03
     11   0.2292971E+04   0.5980255E-07  -0.1073985E-05
     12   0.2293631E+04   0.1213780E-06  -0.6551605E-06
     13   0.2294528E+04   0.5140107E-07  -0.1065305E-05
     14   0.2396157E+04   0.1518960E-06  -0.8391433E-06
     15   0.2396392E+04   0.1053561E-06  -0.6447990E-06
     16   0.2780942E+04   0.2354997E-06   0.4525850E-06
     17   0.2885205E+04  -0.1571769E-06   0.2640046E-04
     18   0.2886287E+04  -0.1423887E-04  -0.7131344E-04
     19   0.2984607E+04  -0.1253496E-04   0.1863683E+00
     20   0.2985054E+04   0.1000000E+01   0.0000000E+00
 
 Modal Assurance Criterium
 
  0.1000E+01  0.1000E+01  0.5965E-03  0.6656E-03  0.3355E-03  0.3127E-03  0.3249E-03  0.4262E-02  0.4311E-02  0.1081E-02  0.1120E-02  0.4261E-03  0.2501E-03  0.1592E+00  0.1607E-03
  0.1566E-03  0.3013E-03
  0.4558E-03  0.4558E-03  0.7879E+00  0.6169E+00  0.6317E-02  0.3082E-02  0.3254E-02  0.1893E-01  0.1605E-01  0.2645E-02  0.2551E-02  0.5418E-01  0.3078E-02  0.6784E-04  0.1424E-02
  0.1325E-02  0.4389E-02
  0.7690E-03  0.7691E-03  0.6158E+00  0.7871E+00  0.1854E-02  0.3631E-02  0.3801E-02  0.1849E-01  0.1662E-01  0.7186E-03  0.6930E-03  0.1297E+00  0.1154E-01  0.1702E-03  0.2046E-02
  0.2237E-02  0.1344E-02
  0.1393E-05  0.1475E-05  0.5106E-02  0.4161E-02  0.1000E+01  0.1242E-02  0.1314E-02  0.9655E-03  0.9644E-03  0.8045E-03  0.7732E-03  0.3221E-01  0.2585E-02  0.7885E-04  0.1482E-02
  0.1523E-02  0.1251E-01
  0.1345E-03  0.1345E-03  0.1123E-02  0.1369E-02  0.2087E-03  0.7258E+00  0.6860E+00  0.1450E-02  0.1430E-02  0.2370E-02  0.2463E-02  0.1175E-02  0.6709E-01  0.1544E-03  0.1677E-02
  0.1764E-02  0.6395E-03
  0.4298E-03  0.4299E-03  0.4652E-02  0.4777E-02  0.1795E-02  0.6879E+00  0.7276E+00  0.1672E-02  0.1631E-02  0.5733E-02  0.5535E-02  0.6553E-02  0.6324E-01  0.4843E-04  0.3561E-02
  0.3980E-02  0.2893E-02
  0.3288E-02  0.3288E-02  0.1904E-01  0.1565E-01  0.8835E-03  0.1849E-02  0.1905E-02  0.7180E+00  0.6965E+00  0.1106E-02  0.1105E-02  0.1018E-01  0.7826E-03  0.9322E-03  0.2513E-02
  0.2807E-02  0.1244E-02
  0.5094E-02  0.5094E-02  0.1509E-01  0.1975E-01  0.1040E-02  0.1137E-02  0.1113E-02  0.6961E+00  0.7176E+00  0.2495E-03  0.2430E-03  0.2732E-01  0.4123E-02  0.1951E-02  0.1681E-02
  0.1633E-02  0.9938E-03
  0.3995E-03  0.3995E-03  0.2861E-02  0.2321E-02  0.1108E-02  0.5291E-02  0.5588E-02  0.8242E-03  0.8117E-03  0.7232E+00  0.6938E+00  0.6445E-03  0.2366E-02  0.1213E-03  0.7046E-02
  0.7877E-02  0.1061E-01
  0.1507E-02  0.1507E-02  0.7363E-03  0.5861E-03  0.1136E-03  0.2853E-02  0.2789E-02  0.7938E-03  0.7739E-03  0.6907E+00  0.7201E+00  0.3865E-03  0.8042E-03  0.4550E-03  0.4336E-02
  0.4309E-02  0.1415E-01
  0.4803E-03  0.4799E-03  0.6622E-01  0.5258E-01  0.1244E+00  0.1341E-02  0.1273E-02  0.1383E-01  0.1361E-01  0.1439E-02  0.1380E-02  0.1611E+00  0.1102E-01  0.4963E-03  0.3979E-02
  0.4022E-02  0.2807E-01
  0.5862E-03  0.5864E-03  0.9091E-01  0.7225E-01  0.7652E-01  0.2043E-02  0.2043E-02  0.1635E-01  0.1607E-01  0.8710E-03  0.8785E-03  0.3598E+00  0.5807E-02  0.3231E-03  0.2496E-02
  0.2740E-02  0.1600E-02
  0.3619E-03  0.3621E-03  0.8671E-01  0.1106E+00  0.3815E-01  0.4858E-02  0.5153E-02  0.2081E-01  0.2170E-01  0.2185E-03  0.2132E-03  0.9199E+00  0.3164E-01  0.3067E-03  0.2129E-02
  0.2158E-02  0.1898E-02
  0.2932E-03  0.2932E-03  0.7149E-02  0.8841E-02  0.3196E-02  0.6424E-01  0.6316E-01  0.2793E-02  0.2866E-02  0.1208E-02  0.1162E-02  0.2705E-01  0.7610E+00  0.2948E-03  0.1449E-02
  0.1524E-02  0.1287E-01
  0.1656E-03  0.1657E-03  0.7970E-02  0.9848E-02  0.1336E-02  0.6467E-01  0.6669E-01  0.3107E-02  0.3191E-02  0.2398E-02  0.2312E-02  0.3219E-01  0.6487E+00  0.8257E-03  0.8842E-03
  0.7827E-03  0.1919E-01
  0.1592E+00  0.1592E+00  0.1185E-03  0.1396E-03  0.5287E-04  0.1166E-03  0.1120E-03  0.1514E-02  0.1543E-02  0.3263E-03  0.3382E-03  0.2523E-03  0.5820E-03  0.1000E+01  0.1401E-03
  0.1419E-03  0.9307E-04
  0.1844E-03  0.1843E-03  0.1507E-02  0.1320E-02  0.1304E-02  0.9291E-03  0.8797E-03  0.1313E-02  0.1350E-02  0.3085E-02  0.3215E-02  0.2147E-02  0.1159E-02  0.1687E-03  0.7441E+00
  0.6648E+00  0.3925E-02
  0.1282E-03  0.1282E-03  0.1886E-02  0.2318E-02  0.1676E-02  0.3962E-02  0.4128E-02  0.2865E-02  0.2807E-02  0.8155E-02  0.7910E-02  0.2795E-02  0.1340E-02  0.1087E-03  0.6680E+00
  0.7471E+00  0.1427E-02
  0.5921E-03  0.5921E-03  0.2911E-02  0.2787E-02  0.1259E-01  0.1706E-02  0.1626E-02  0.1690E-02  0.1653E-02  0.1193E-01  0.1242E-01  0.2605E-02  0.1325E-01  0.8070E-04  0.2956E-02
  0.3099E-02  0.1832E+00
  0.2859E-03  0.2858E-03  0.3575E-02  0.2911E-02  0.1251E-01  0.2049E-02  0.2172E-02  0.1105E-02  0.1100E-02  0.1223E-01  0.1307E-01  0.3991E-02  0.1592E-01  0.9462E-04  0.3036E-02
  0.2871E-02  0.9831E+00
 
     E I G E N M O D E   T U R N I N G   D I R E C T I O N
 
    Axis reference direction:  0.0000E+00  0.1000E+01  0.0000E+00
 
 MODE NO     TURNING DIRECTION (F=FORWARD,B=BACKWARD)
 
      1          F
      2          B
      3          F
      4          B
      5          F
      6          F
      7          B
      8          F
      9          B
     10          F
     11          B
     12          B
     13          F
     14          B
     15          F
     16          B
     17          B
